deuda,sectorEconomico,periodo,tipoEntidad,entidad,tipoIndicador,indicador
118122129.13000001,D - INDUSTRIA MANUFACTURERA,2019-09,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
125449233.97,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
133434018.24,M - ENSEÑANZA,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
135245062.45999998,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-09,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
135403647.54,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
137794469.57999998,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-09,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
153774165.39000005,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
173206092.55,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
196506099.3,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
252725478.84,D - INDUSTRIA MANUFACTURERA,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
288360024.49999994,B - PESCA,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
306991898.98999995,B - PESCA,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
364958279.39,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
408276370.71000004,I - TRANSPORTE Y ALMACENAMIENTO,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
535071642.06999946,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
547113525.53,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
568927195.6100001,F - CONSTRUCCIÓN,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
671283648.7,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
694989399.26,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
722267489.03,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
804643686.68,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
830041901.5899999,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
874062282.3600001,D - INDUSTRIA MANUFACTURERA,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
934461745.36,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1072547753.72,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
1178167036.6700003,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1407880499.87,I - TRANSPORTE Y ALMACENAMIENTO,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1576427615.1700006,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
1612581069.9900005,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
1680923272.4099996,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2209268710.0299997,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2327144799.040001,Y - CONSUMO DE BIENES Y SERVICIOS,2019-09,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
4032272333.4800005,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
4911999465.960002,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5761688836.120002,F - CONSTRUCCIÓN,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5771777108.539998,M - ENSEÑANZA,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
5986856146.489998,M - ENSEÑANZA,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
6532995948.099999,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
7108080453.319994,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7797096745.019994,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
11191801409.380003,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
12216195177.580004,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
17008938326.320005,Y - CONSUMO DE BIENES Y SERVICIOS,2019-09,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
17572703559.709995,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
20003128319.050007,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
20498329183.589996,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
21777624392.600002,I - TRANSPORTE Y ALMACENAMIENTO,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
21908498081.56001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
23674537238.39,I - TRANSPORTE Y ALMACENAMIENTO,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
29337954369.5,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
29505440307.4,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
33097323315.719994,Y - CONSUMO DE BIENES Y SERVICIOS,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
40419684412.15002,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
42246972281.95001,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
47151277304.89,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
47384920003.1,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
55723017444.849976,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
57103558352.809975,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
61482367947.64,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
64327349827.64002,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-09,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
64703267457.98,F - CONSTRUCCIÓN,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
66454529030.26,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
71064340895.22,F - CONSTRUCCIÓN,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
78532399560.20006,D - INDUSTRIA MANUFACTURERA,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
79810785507.42006,D - INDUSTRIA MANUFACTURERA,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
139960337766.54007,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
148850269359.0099,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
160382695044.14987,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
204866989465.42007,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
262775828034.3697,Y - CONSUMO DE BIENES Y SERVICIOS,2019-09,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
315210892050.32965,Y - CONSUMO DE BIENES Y SERVICIOS,2019-09,TODOS,TODOS,Cartera de credito,Cartera de credito
102875.0,B - PESCA,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
213040.01,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
232508.1,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1636379.9,Y - CONSUMO DE BIENES Y SERVICIOS,2019-10,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
1860742.5699999998,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2436342.2399999998,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2923416.1,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-10,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
4572294.98,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5150418.04,B - PESCA,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
9747906.81,M - ENSEÑANZA,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
11290943.22,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-10,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
11951361.040000001,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
14504013.56,B - PESCA,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
17112824.53,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
17127244.7,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-10,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
21132586.179999996,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
28633077.36,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
31973438.369999997,F - CONSTRUCCIÓN,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
33985807.980000004,D - INDUSTRIA MANUFACTURERA,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
39245036.25,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
44532534.44,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
45557846.980000004,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
63845927.53,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
70193083.82,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
74952388.47999999,M - ENSEÑANZA,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
82984388.41,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
83326552.89,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
88268712.39000002,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
88858159.91999999,I - TRANSPORTE Y ALMACENAMIENTO,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
118575099.44,D - INDUSTRIA MANUFACTURERA,2019-10,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
124839785.55999999,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
134478872.42000002,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
135073081.04,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-10,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
146642906.54,M - ENSEÑANZA,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
155586488.48999998,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
171110168.05999997,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
176723242.47000003,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
197733573.98000002,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
256397376.88000003,D - INDUSTRIA MANUFACTURERA,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
303497040.31,B - PESCA,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
323254346.91,B - PESCA,2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
363922853.65999997,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
431146249.66999996,I - TRANSPORTE Y ALMACENAMIENTO,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
526475511.6599999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
547732150.39,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
582833907.82,F - CONSTRUCCIÓN,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
621114961.9500002,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
667895038.8099998,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
687445821.53,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
813700502.8300002,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
818927568.67,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
956560539.51,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
989958703.9900001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
1199417795.5500002,D - INDUSTRIA MANUFACTURERA,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1200994286.2699997,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1414235767.7299998,I - TRANSPORTE Y ALMACENAMIENTO,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1659188506.5500007,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1667566155.5700002,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
1701004036.01,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
2094363806.5799987,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2334147441.729999,Y - CONSUMO DE BIENES Y SERVICIOS,2019-10,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
3361695154.94,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5110876782.620001,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
5732118491.360001,M - ENSEÑANZA,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
5963461693.1900015,M - ENSEÑANZA,2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
6001435167.28,F - CONSTRUCCIÓN,2019-10,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
6640575592.009996,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
6835460510.389998,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7506922354.079998,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
11340148725.150003,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
12387414319.290003,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
17086924966.150005,Y - CONSUMO DE BIENES Y SERVICIOS,2019-10,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
17768548586.470005,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
20127100083.63001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
20576365278.840004,"O - Otras actividades de servicios comunitarios, sociales y personales",2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
22047963720.83001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
23248662945.210003,I - TRANSPORTE Y ALMACENAMIENTO,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
25182903122.53,I - TRANSPORTE Y ALMACENAMIENTO,2019-10,TODOS,TODOS,Cartera de credito,Cartera de credito
29111195281.88001,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2019-10,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
